PRODUCT CODE,PRODUCT TITLE,BRAND,PRODUCT TYPE,GTIN,PRICE
TSL99969,Organic Regular/Normal Flow Non Applicator Tampon (Pack of 500) BULK1031,TSL,Sanitary Dispensers,5014107999698,38.67
KC05366,Wypall L10 Wiper Roll Control Centrefeed Blue (Pack of 6) 7407,WypAll®,Sanitary Refills,5027375053665,38.79
SCA39409,Tork Mild Liquid Hand Soap Refill S1 1 Litre (Pack of 6) 420501,Tork,Sanitary Dispensers,7322540394092,39.66
KC05069,Kleenex Ultra Slimroll Hand Towel Roll White 100m (Pack of 6) 6781,Kleenex®,Sanitary Refills,5027375050695,39.89
SBY415696,Dustbin with Clip On Lid Yellow 90L 415696,Slingsby,Rubbish Bins,5052105598598,40.06
SCA54266,Tork Singlefold Hand Towel Advanced White 250 Sheets (Pack of 15) 290163,Tork,Sanitary Refills,7322540542660,41.01
SCA80385,Tork T8 SmartOne Toilet Paper Dispenser White 680000,Tork,Sanitary Dispensers,7322540803853,41.80
SCA05413,Tork T9 SmartOne Mini Toilet Roll 2-Ply 620 Sheets (Pack of 12) 472193,Tork,Sanitary Refills,7322540656299,42.12
SCA51796,Tork Foam Soap Dispenser S4 White 561500,Tork,Sanitary Dispensers,7322540517989,42.31
SCA96955,Tork Hand Lotion Foam Soap 0.8 Litre (Pack of 6) 470022,Tork,Sanitary Refills,8710499969598,42.38
SCA00659,Tork Reflex M4 Centrefeed Roll 2-Ply 150m White (6 Pack) 473264,Tork,Sanitary Refills,5411160006590,42.41
KC01001,Scott 1-Ply Xtra Hand Towels I-Fold 240 Sheets (Pack of 15) 6669,Scott®,Sanitary Dispensers,5033848010011,42.49
KC00077,Hostess Bulk Pack Toilet Tissue 520 Sheets (Pack of 36) 4471,Hostess™,Sanitary Refills,05027375000775,42.61
SBY14050,Wheelie Bin 120 Litre Green (W480xD555xH930mm) 331109,0,Rubbish Bins,5052105140506,42.62
SBY14051,Wheelie Bin 120 Litre Grey (W480xD555xH930mm) 331110,Bentley,Rubbish Bins,5052105140513,42.62
SBY14052,Wheelie Bin 120 Litre Red 331115,0,Rubbish Bins,5052105140520,42.62
SBY14053,Wheelie Bin 120 Litre Yellow (W480xD555xH930mm) 331120,0,Rubbish Bins,5052105140537,42.62
SBY14049,Wheelie Bin with 2 Wheels 120 Litre Blue 480x555x930mm 331106,0,Rubbish Bins,5052105140490,42.62
SCA59950,Tork Xpress Interfold Hand Towel H2 White 110 Sheets (Pack of 21) 100288,Tork,Sanitary Refills,7322540159967,42.90
SCA39439,Tork Hand Washing Liquid Soap 1 Litre (6 Pack) 420810,Tork,Sanitary Dispensers,7322540394399,43.34
NH10661,Leonardo Lever Control Hand Towel Roll Dispenser Blue DSRA12,Leonardo,Sanitary Dispensers,0759376106617,43.46
DEB10316,Deb Stokoderm Sun Protect PURE SPF50 1 Litre SPC1L,Deb,Cleaning Products,4016208103166,43.55
SCA00656,Tork Reflex M4 Centrefeed Tissue 2-Ply 150m Blue (Pack of 6) 473263,Tork,Sanitary Refills,5411160006569,43.77
KC05148,Kleenex Ultra Hand Towels V-Fold 3-Ply 96 Sheets White (Pack of 15) 6710,Kleenex®,Sanitary Refills,5027375051487,43.85
SBY14068,Wheelie Bin 80 Litre Blue 331261,0,Rubbish Bins,5052105140681,44.02
SBY14069,Wheelie Bin 80 Litre Green (W445xD525xH930mm) 331264,0,Rubbish Bins,5052105140698,44.02
SBY14070,Wheelie Bin 80 Litre Grey 331265,0,Rubbish Bins,5052105140704,44.02
SBY14071,Wheelie Bin 80 Litre Red 331270,0,Rubbish Bins,5052105140711,44.02
SBY14072,Wheelie Bin 80 Litre Yellow (W445xD525xH930mm) 331275,0,Rubbish Bins,5052105140728,44.02
SBY27540,Optional Concrete Base in 3 Parts For Open Top Bins 321782,0,Rubbish Bins,5052105275406,45.19
PIK64271,Black and Decker Wet and Dry Cordless Dustbuster 7.2V WDB215WA,Dustbuster,Vacuum Cleaners,5035048642719,45.21
DEB00418,Deb Cutan Gentle Wash Lotion Soap 1 Litre (6 Pack) CUG39J,Deb,Cleaning Products,5010424004183,45.40
SBY14058,Wheelie Bin 240 Litre Blue 331179,0,Rubbish Bins,5052105140582,45.83
SBY14059,Wheelie Bin 240 Litre Green (W580xD740xH1070mm) 331182,0,Rubbish Bins,5052105140599,45.83
SBY14060,Wheelie Bin 240 Litre Grey (W580xD740xH1070mm) 331183,Bentley,Rubbish Bins,5052105140605,45.83
SBY14061,Wheelie Bin 240 Litre Red 331188,0,Rubbish Bins,5052105140612,45.83
SBY14062,Wheelie Bin 240 Litre Yellow (W580xD740xH1070mm) 331193,0,Rubbish Bins,5052105140629,45.83
KC05367,Wypall L10 Wiper Roll Control Centrefeed White (Pack of 6) 7406,WypAll®,Sanitary Refills,5027375053672,45.86
SCA88073,Tork Hand Towel Singlefold 2-Ply White 250 Sheets (Pack of 15) 290143,Tork,Sanitary Dispensers,7322540880731,45.98
KC05086,Scott Essential Slimroll Hand Towel Roll Blue 190m (6 Pack) 6696,Scott®,Sanitary Refills,5027375050862,46.32
KC05085,Scott Essential Slimroll Hand Towel Roll White 190m (6 Pack) 6695,Scott®,Sanitary Refills,5027375050855,46.32
CX06295,Hygineer Ergonomic Heavy Duty Mop Bucket Blue 31 Litre VOW/HRMB31/B,Bentley,Cleaning Equipment,5014555062951,46.48
CX06293,Hygineer Ergonomic Heavy Duty Mop Bucket Red 31 Litre VOW/HRMB31/R,Bentley,Cleaning Equipment,5014555062937,46.48
TSL99963,Period Product Dispenser 2 Dispensing Slots 288 Tampons/70 Pads 2061,TSL,Sanitary Dispensers,5014107999636,47.20
SBY14055,Wheelie Bin 140 Litre Green (W480xD555xH1070mm) 331150,0,Rubbish Bins,5052105140551,47.36
SBY14056,Wheelie Bin 140 Litre Grey (W480xD555xH1070mm) 331151,0,Rubbish Bins,5052105140568,47.36
SCA47590,Tork T6 Soft Mid-Size Toilet Roll 2-Ply 90m (Pack of 27) 127520,Tork,Sanitary Refills,7322540475906,47.55
DEB01458,Deb Refresh Clear FOAM Wash 1 Litre Cartridge (6 Pack) CLR1L,Deb,Cleaning Products,05010424014595,47.59
SCA05743,Tork Multi Purpose Cloth Combi Roll 152m Blue 510237,Tork,Sanitary Refills,7322540057430,47.64
KC41549,Scott Slimroll Hand Towel Roll Blue 165m (Pack of 6) 6658,Scott®,Sanitary Refills,05027375041549,47.79
DV70931,Diversey Suma Scale D5.2 Descaler 5 Litre (Pack of 2) 7516314,Diversey,Cleaning Products,7615400709311,48.53
SCA18355,Tork W1 Wiping Paper Plus 2-Ply Blue 130050,Tork,Sanitary Refills,7322540183559,49.19
DEB00183,Deb Refresh Relax Hand Wash 1 Litre Cartridge (Pack of 6) ACF1000ML,Deb,Cleaning Products,05010424026468,49.24
DEB01460,Deb Refresh Azure Foam Wash 1 Litre Cartridge (Pack of 6) AZU1L,Deb,Cleaning Products,05010424020039,50.29
SCA23032,Tork C1 Couch Roll 2-Ply 54m Blue (Pack of 9) 152250,Tork,Sanitary Dispensers,7310791230320,50.34
SBY00143,Drain Cleaning Kit 12 Piece 313790,0,Cleaning Products,5052105001432,51.27
WE320407,Fd Winter Ice Melt Tub 18.75kg Melts Ice and Snow Fast 320407,0,Janitorial Other,5052105101477,51.90
KC02454,Kleenex Antibacterial Foam Hand Soap Refill 1 Litre (6 Pack) 6348,Kleenex®,Sanitary Refills,5033848033140,52.30
DV10274,Diversey Suma Max D9.2 Oven and Grill Cleaner 2 Litre (Pack of 6) 100889123,Suma,Cleaning Products,7615400102747,52.35
SBY14054,Wheelie Bin 140 Litre Blue 331147,0,Rubbish Bins,5052105140544,53.03
SBY14057,Wheelie Bin 140 Litre Red 331156,0,Rubbish Bins,5052105140575,53.03
KC04080,Scott Control 1-Ply Hand Towels Interfold 304 Sheets White (Pack of 15) 6689,Scott®,Sanitary Refills,05027375040801,53.65
SCA05770,Tork W4 Cleaning Cloth Blue 100 Sheets (500 Pack) 530278,Tork,Cleaning Equipment,7322540057713,55.70
DEB01499,Deb InstantFOAM Complete Cartridge 1 Litre (Pack of 6) DIS1000ML,Deb,Cleaning Products,05010424015004,56.22
KC02484,Scott Control Interfold V Fold Paper Hand Towels 1 Ply 240 Sheets Blue (Pack of 15) 6682,Scott®,Sanitary Refills,05027375024849,56.66
SCA35511,Tork Air Freshener Spray Dispenser A1 White 562000,Tork,Sanitary Dispensers,7322540355123,56.91
KC58770,Kleenex 2-Ply Hand Towels Rolled E-Roll Large White (Pack of 6) 6782,Kleenex®,Sanitary Refills,00036000587708,57.89
SCA56936,Tork Singlefold Hand Towel H3 Flushable White 250 Sheets (15 Pack) 290190,Tork,Sanitary Refills,7322540569360,58.15
KC01114,Scott 1-Ply M-Fold Hand Towels 175 Sheets (Pack of 25) 6633,Scott®,Sanitary Refills,10036000019602,58.68
SCA18343,Tork W4 Wiping Paper + White 2-Ply 200 Sheets (Pack of 5) 130043,Tork,Sanitary Refills,7322540183436,58.92
SCA44725,Tork Singlefold Hand Towel H3 White 200 Sheets (15 Pack) 100278,Tork,Sanitary Refills,7322540544725,59.40
DV09790,Diversey SmartDose Suma Bac D10 1.4 Litre Detergent Surface Sanitiser (Pack of 2) 100916092,Diversey,Cleaning Products,7615400097906,59.68
DEB01958,Deb Refresh Rose Foam Wash 1 Litre Cartridge (Pack of 6) RFW1L,Deb,Cleaning Products,5010424019583,60.35
SCA56108,Tork Matic Hand Towel Roll H1 White 100m (Pack of 6) 290016,Tork,Sanitary Refills,7310791256108,60.38
KC05194,Wypall L10 Food and Hygiene Compact Roll (24 Pack) 7225,WypAll®,Sanitary Refills,5027375051944,60.47
KA65388,Karcher Wet and Dry Vacuum Cleaner WD 2 Plus 2022 Version 1.628-002.0,Karcher,Cleaning Equipment,4054278653884,60.78
KC04043,Scott 1-Ply Slimroll Hand Towel Roll White (Pack of 6) 6657,Scott®,Cleaning Products,05027375040436,61.18
KC01877,Scott Antibacterial Hand Soap Refill 1 Litre (Pack of 6) 6336,Kleenex®,Cleaning Products,5027375006425,61.58
SCA23772,Tork Xpress Soft Multifold Hand Towel Advanced White (Pack of 21) 130289,Tork,Sanitary Refills,7322541237725,61.64
SCA15998,Tork Xpress Multifold Hand Towel H2 White 150 Sheets (Pack of 21) 100289,Tork,Sanitary Refills,7322540159981,62.43
SCA12292,Tork Matic Hand Towel H1 Blue 150m (Pack of 6) 290068,Tork,Sanitary Dispensers,7322540122923,62.74
KC04298,Kimberly Clark Faceplate For Automatic Rolled Hand Towel Dispenser Warm Marble 58790,Icon,Sanitary Dispensers,05033848042982,63.49
KC58780,Kleenex 1-Ply Hand Towels Rolled E-Roll Large White (Pack of 6) 6646,Kleenex®,Sanitary Refills,00036000587807,63.61
CNT14234,Scissor Action V Sweeper 102305,Contico,Cleaning Equipment,5025493000028,63.75
CNT03830,Robert Scott 850mm Litter Picker Black/Red (Pack of 20) 101491P20,Robert Scott,Cleaning Equipment,5013174038309,63.92
HH20270,* TOOLS KIT LP5100,Street Boss,Cleaning Equipment,5050962202702,64.34
SCA85606,Tork PeakServe Continuous Hand Towels (12 Pack) SCA85606,Tork,Sanitary Refills,7322540885606,64.58
KC832098,Scott Essential Rolled Hand Towel 350m Blue (Pack of 6) FOC Dispenser,Scott®,Sanitary Refills,,64.86
KC832097,Scott Essential Rolled Hand Towel 350m White (Pack of 6) FOC Dispenser,Scott®,Sanitary Refills,,64.86
SCA84845,Tork Xpress Soft 2-Ply Multifold Hand Towel Advanced 180 Sheets Per Sleeve Natural (Pack of 21) 1302,Tork,Sanitary Refills,7322541848457,65.68
KC58824,KC ICON Auto Soap and Sanitiser Dispenser Grey and Faceplate Silver Mosaic 53694,Icon,Sanitary Dispensers,00036000588248,65.71
SCA72522,Tork Xpress Multifold Hand Towel H2 White 180 Sheets (Pack of 21) 120225,Tork,Sanitary Refills,7322540725223,65.74
KC58794,Kimberly Clark ICON Auto Soap and Sanitiser Dispenser White and Faceplate White Mosaic 53944,Icon,Sanitary Dispensers,00036000587944,65.80
SCA12427,Tork Xpress Multifold Hand Towel H2 100 Sheets Per Sleeve White (Pack of 21) 100297,Tork,Sanitary Refills,7322540124279,66.09
KC02013,Scott 1-Ply Ultra Hand Towel Roll 304m (Pack of 6) 6667,Scott®,Sanitary Refills,05027375020131,66.10
SCA28295,Tork Clarity Foam Soap Refill 1000ml (Pack of 6) 520201,Tork,Sanitary Dispensers,7322541282954,66.86
SCA13871,Tork Matic Hand Towel H1 White 150m (6 Pack) 290067,Tork,Sanitary Refills,7322540138719,67.18
SCA70079,Tork Mini Centrefeed Roll 2-Ply 75m White (Pack of 12) 101230,Tork,Sanitary Refills,7322540470079,67.73
SCA55292,Tork T7 Coreless Mid-Size Toilet Roll Advanced 2-Ply White 900 Sheets (Pack of 36) 472199,Tork,Sanitary Refills,7322540657449,67.78
WE28100,Red 12kg Winter Salt Spreader 408258,VFM,Janitorial Other,5052105281001,69.00
KC05213,Scott Control Hand Towel Roll White (6 Pack) 6622,Scott®,Sanitary Refills,5027375052132,70.09
WE25110,Black Winter Mini Grit Bin With Scoop 383371,0,Janitorial Other,5052105251103,71.12
LIL20729,Lil-Lets Organic Sanitary Pads Ultra Thin with Wings Normal x10 (Pack of 24) 94ORGNO10,Lil-Lets,Sanitary Refills,05025971207291,71.23
SCA50754,Tork Extra Mild Foam Hand Soap S4 Refill 1 Litre (Pack of 6) 520701,Tork,Sanitary Refills,7322540507553,71.86
SCA18320,Tork Heavy Duty Cleaning Cloth 105 Sheets (Pack of 4) 530279,Tork,Cleaning Equipment,7322541183206,75.31
SCA18300,Tork Cleaning Cloth Heavy-Duty Folded 105 Sheets (Pack of 4) 530179,Tork,Cleaning Equipment,7322541183008,75.77
KC04960,Scott Essential Rolled Paper Hand Towel 1 Ply 350m Blue (Pack of 6) 6692,Scott®,Sanitary Refills,05027375049606,75.84
KC04959,Scott Essential Rolled Paper Hand Towels 1 Ply 350m White (Pack of 6) 6691,Scott®,Sanitary Refills,05027375049590,75.84
KC02667,Scott L20 Wiper Couch Roll White 200 Sheets (Pack of 6) 7415,Scott®,Sanitary Refills,5027375026676,77.82
KC01012,Kleenex 2-Ply Ultra Hand Towel Roll 130m White (Pack of 6) 6765,Kleenex®,Sanitary Dispensers,5033848010127,77.98
WE35441,50 Litre Lockable Grit Bin and 25kg Salt Kit 389116,0,Janitorial Other,5052105354415,79.26
SCA06618,Tork Matic Hand Towel H1 White 280m (Pack of 6) 290059,Tork,Sanitary Refills,7322540661835,80.12
DEB04081,Deb OxyBAC Antibacterial Foam Wash 1 Litre Cartridge (Pack of 6) OXY1L,Deb,Cleaning Products,5010424040815,80.51
VIL11100,Vileda UltraSpeed 25 Litre Chassis Starter Kit 147182,Vileda,Cleaning Equipment,4023103111004,81.70
WE35440,50 Litre Grit Bin and 25kg Salt Kit 389115,0,Janitorial Other,5052105354408,82.54
DV91000,Diversey Suma Star-Plus D1 Dishwashing Liquid 1.5 Litre (4 Pack) 7010000,Diversey,Cleaning Products,8711202910005,83.01
SBY14063,Wheelie Bin 360 Litre Blue (W620xD860xH1070mm) 331217,0,Rubbish Bins,5052105140636,83.27
SBY14064,Wheelie Bin 360 Litre Green (W620xD860xH1070mm) 331220,0,Rubbish Bins,5052105140643,83.27
SBY14065,Wheelie Bin 360 Litre Grey (W620xD860xH1070mm) 331221,0,Rubbish Bins,5052105140650,83.27
SBY14066,Wheelie Bin 360 Litre Red 331226,0,Rubbish Bins,5052105140667,83.27
SBY14067,Wheelie Bin 360 Litre Yellow (W620xD860xH1070mm) 331231,0,Rubbish Bins,5052105140674,83.27
KC53691,Scott Essential 1-Ply Hand Towels Roll E-Roll Large White (Pack of 6) 6638,Scott®,Sanitary Refills,05027375053733,83.41
PIK07899,Ewbank DV6 6L Drum Bagless Vacuum Cleaner EW4001,Ewbank,Vacuum Cleaners,5016368078990,84.24
WE22983,Red Plastic 870mm Blade Snow Pusher 379992,0,Janitorial Other,5052105229836,84.42
SCA34898,Tork Matic Hand Towel Roll Dispenser with Intuition Sensor White 551100,Tork,Sanitary Dispensers,7322540348989,85.80
KC05701,WypAll L40 Wipers 1 Ply Folded Sheets White (Pack of 18) 7471,WypAll®,Sanitary Refills,10036000057017,86.73
KA85802,Karcher Wet and Dry Vacuum Cleaner NT 20/1 ME 1.428-573.0,Karcher,Cleaning Equipment,4054278858029,90.00
KC58760,Kleenex Slimroll 1-Ply Hand Towels Rolled E-Roll White (Pack of 6) 6648,Kleenex®,Sanitary Refills,00036000587609,92.95
DV07099,Horizon Bright De-Stainer 10 Litre 7515126,Horizon,Cleaning Products,7615400070992,94.27
SBY06942,Multipurpose Janitorial Trolley Grey W500xD970xH1140mm 101272,Bentley,Cleaning Equipment,05013174020977,95.82
WE23474,Mobile Salt Spreader 22kg Capacity 380944,0,Janitorial Other,5052105234748,98.22
KC05196,Wypall L20 Extra Small Roll Wipers (24 Pack) 7334,WypAll®,Sanitary Refills,5027375051968,98.32
SCA37521,Tork Alcohol-Free Foam Sanitiser 1000ml (Pack of 6) 520202,Tork,Sanitary Refills,7322541375212,98.91
NU46164,Numatic Henry Commercial Vacuum Cleaner Red 900076,Numatic,Cleaning Equipment,5028965461648,100.03
WE25213,White Winter 15kg Bag De-Icing Salt (Pack of 10) 383498,0,Janitorial Other,5052105252131,100.07
SBY22239,Yellow Clinical Waste 2 Wheel Refuse Container 120 Litres 377918,0,Rubbish Bins,5052105222394,101.26
WE23080,Yellow Winter Grit Bin 170 Litre 380176,0,Janitorial Other,5052105230801,105.33
WE39142,Mobile Salt and Grit Bin 75 Litre Yellow 388946,0,Janitorial Other,5052105391427,105.34
SBY22240,Yellow Clinical Waste 2 Wheel Refuse Container 240 Litres 377919,0,Rubbish Bins,5052105222400,107.19
WE27668,Winter Essentials Driveaway Kit 385074,Unbranded,Janitorial Other,5052105276687,108.12
WAC14537,Oil Selective Spill Kit 50 Litre 1011041,Wallace Cameron,Cleaning Equipment,5025766145371,111.22
WE25291,Winter Dry Brown Rock Salt 25kg (10 Pack) 383579,0,Janitorial Other,5052105252919,111.39
SCA03008,Tork Air Freshener Spray Refill A1 Citrus 75ml (Pack of 12) 236050,Tork,Sanitary Refills,7322540030099,111.46
NU60943,Numatic PSP180 Commercial Vacuum Cleaner 620W 8L Blue PSP.180-11,Numatic,Cleaning Equipment,5028965609439,114.25
WE22975,Yellow Slim 130 Litre Grit and Sand Bin 379940,Slingsby,Janitorial Other,5052105229751,115.11
SBY22223,Confidential Waste Wheelie Bin 120 Litre Grey 377879,0,Rubbish Bins,5052105222233,120.00
SBY22231,Confidential Waste Wheelie Bin 120 Litre Red 377902,0,Rubbish Bins,5052105222318,120.01
SBY33686,Portable Expanding Sandbags (Pack of 20) 389210,0,Janitorial Other,5052105336862,120.94
WE25214,White Winter De-Icing Salt 25kg Bag (10 Pack) 383499,0,Janitorial Other,5052105252148,121.13
SBY22228,Confidential Waste Wheelie Bin 140 Litre Blue 377891,0,Rubbish Bins,5052105222288,121.48
SBY22224,Confidential Waste Wheelie Bin 140 Litre Grey 377880,0,Rubbish Bins,5052105222240,121.48
SBY22232,Confidential Waste Wheelie Bin 140 Litre Red 377903,0,Rubbish Bins,5052105222325,121.48
DV91071,Diversey Suma Bac D10 Detergent and Disinfectant Concentrate 1.5 Litre (Pack of 4) 7010071,Diversey,Cleaning Products,8711202920714,123.78
DEB04319,Deb Solopol Gritty Foam 3.25 Litre Cartridge (Pack of 4) GPF3L,Deb,Cleaning Products,05010424043205,125.38
HID59998,Numatic Hetty Vacuum Cleaner Pink HET160-11 902289,Numatic,Cleaning Equipment,5028965999684,125.53
SBY22229,Confidential Waste Wheelie Bin 240 Litre Blue 377892,0,Rubbish Bins,5052105222295,128.77
SBY22233,Confidential Waste Wheelie Bin 240 Litre Red 377909,0,Rubbish Bins,5052105222332,128.77
SBY10581,Outdoor Hooded Top Bin 75 Litre Blue 321772,0,Rubbish Bins,5052105105819,131.44
SBY10580,Outdoor Hooded Top Bin 75 Litre Green 321771,0,Rubbish Bins,5052105105802,131.44
SBY10582,Outdoor Hooded Top Bin 75 Litre Red 321773,0,Rubbish Bins,5052105105826,131.44
SBY10583,Outdoor Hooded Top Bin 75 Litre Yellow 321774,0,Rubbish Bins,5052105105833,131.44
NU71552,Numatic Henry Vacuum Cleaner 620W HVR160 Red 902395,Numatic,Cleaning Equipment,5028965678039,132.66
WE27550,Dry Brown Rock Salt 25kg Bag (20 Pack) 384072,Slingsby,Janitorial Other,5052105275505,141.08
KC58820,Kimberly Clark ICON Automatic Rolled Hand Towel Dispenser Grey and Faceplate Silver Mosaic 53691,Icon,Sanitary Dispensers,00036000588200,148.15
NU61521,Numatic PPR240 Mains Vacuum Cleaner 620W 9L Red PPR.240-11,Numatic,Cleaning Equipment,5028965615218,152.27
KC58790,Kimberly Clark ICON Automatic Rolled Hand Towel Dispenser White and Faceplate White Mosaic 53940,Icon,Sanitary Dispensers,00036000587906,153.30
WE08636,Yellow Winter Salt and Grit Bin 200 Litre No Hopper 317055,0,Janitorial Other,5052105086361,154.13
SBY10579,Outdoor Hooded Top Bin 75 Litre Victorian Black 321770,0,Rubbish Bins,5052105105796,155.09
HID24437,Numatic Charles Wet and Dry Vacuum Cleaner Blue CVC370,Numatic,Cleaning Equipment,5028965244371,156.96
ES17825,Rubbermaid Slim Jim Recycling Station 2 Stream Black/Blue 2057605,Rubbermaid,Rubbish Bins,05453001917825,159.87
KC58830,Kleenex Ultra Slimroll 2-Ply Hand Towels Rolled E-Roll White (Pack of 6) 6783,Kleenex®,Sanitary Refills,00036000588309,162.26
WE08637,Green Winter Salt and Grit Bin 200 Litre No Hopper 317058,0,Janitorial Other,5052105086378,173.98
WE08639,Salt/Grit Bin with Hopper Feed 200 Litre Yellow 317060,0,Janitorial Other,5052105086392,175.52
WE08640,Yellow Lockable Salt and Grit Bin Yellow 200 Litre 317063,Slingsby,Janitorial Other,5052105086408,181.29
WE23475,Salt Spreader 36kg With Rain Cover Red 380945,0,Janitorial Other,5052105234755,189.04
WE28071,White Winter 15kg Bag De-Icing Salt (Pack of 30) 379758,0,Janitorial Other,5052105280714,194.96
WE15785,Winter Salt Spreader Blue 30Kg Capacity Spread Area of 1.8-3m 351134,VFM,Janitorial Other,5052105157856,199.50
WE360201,Fd Winter Salt/Grit Bin Basic Kit 200 Litre with 8x25kg Salt 360201,0,Janitorial Other,5052105175638,204.54
WE08643,Winter Salt/Grit Bin No Hopper 400 Litre Yellow 317066,0,Janitorial Other,5052105086439,209.39
WE25290,Winter Dry Brown Rock Salt 25kg (Pack of 40) 383578,0,Janitorial Other,5052105252902,215.16
SBY08764,Black Hooded Top 6.6 Litre Cigarette Ash Tower Bin 317469,0,Rubbish Bins,5052105087641,221.86
HID24507,Numatic George 3-in-1 Wet and Dry Vacuum Cleaner Green 825714,Numatic,Cleaning Equipment,5028965245071,223.06
WE17564,Winter Maintenance Kit With 200 Litre Grit Bin 360202,0,Janitorial Other,5052105175645,229.20
WE08647,Winter Lockable Salt and Grit Bin 400 Litre No Hopper Yellow 317074,0,Janitorial Other,5052105086477,231.79
WE08649,Winter Salt/Grit Bin Victorian with Hopper Feed 400 Litre 317076,0,Janitorial Other,5052105086491,235.89
WE08646,Winter Salt and Grit Bin with Hopper Feed 400 Litre Yellow 317071,0,Janitorial Other,5052105086460,238.04
SBY02968,VFM Wheelie Bins 240L With Colour Coded Lids and Recycling Stickers (Set of 4) 426069,Unbranded,Rubbish Bins,5059908029687,239.07
WE23476,Salt Spreader 57kg Rain Cover Red 380946,0,Janitorial Other,5052105234762,251.55
WE08645,Winter Salt/Grit Bin Lockable No Hopper 400 Litre Green 317070,VFM,Janitorial Other,5052105086453,252.25
WE24981,Winter De-Icing Salt White 25kg (Pack of 40) 383208,0,Janitorial Other,5052105249810,255.81
PIK07966,* STATESMAN WASHING MACHINE 7KG WHITE,Statesman,Laundry,5016368079669,256.63
SBY08763,Silver Hooded Top Cigarette Ash Tower Bin 6.6 Litre 317468,0,Rubbish Bins,5052105087634,264.87
KA49506,Karcher Professional Upright Vacuum Cleaner CV 30/1 1.023-117.0,Karcher,Cleaning Equipment,4054278495064,291.54
WE07586,White Winter De-Icing Salt 15kg Bag (Pack of 72) 314265,0,Janitorial Other,5052105075860,313.71
SBY21999,Wheelie Bin with Flat Lid 1100 Litre Blue (Dimensions: H1450xW1400xD1200mm) 377394,0,Rubbish Bins,5052105219998,322.13
SBY22000,Wheelie Bin with Flat Lid 1100 Litre Green (Made of UV stabilised polyethylene) 377395,0,Rubbish Bins,5052105220000,322.13
